"uid","namedLocation","date","eventID","domainID","siteID","plotID","individualID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","remarks","recordedBy","measuredBy","dataQF"
"a455f0d0-3e29-4cc8-84b0-0b714b99cbe0","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01832",NA,"sapling","Live",1.3,10,0.1,NA,NA,NA,0.9,0.6,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData | noMapTagData"
"7596412b-c661-45a5-bbb1-78b494ef5bba","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01498",NA,"single bole tree","",26.8,130,18.5,NA,NA,NA,6.7,4.4,"Partially shaded","",NA,NA,NA,NA,"No transcription errors found",NA,NA,"legacyData"
"d7904f1a-d5a8-4dc5-9104-f49bc5ec77c2","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01471",NA,"sapling","",3.5,10,2.9,NA,NA,NA,1.4,0.9,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"ee67efa9-2944-4bf0-acdd-fa3a569765cf","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01449",NA,"small tree","",1.4,130,2.3,NA,NA,NA,1.4,1.2,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"c1565ddc-0d26-49fb-b909-fe7c3145476c","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01481",NA,"single bole tree","",25.5,130,19.7,NA,NA,NA,6.2,5.6,"Partially shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"b36e96f5-bf5b-415e-9f13-76304fcc82ef","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01473",NA,"single bole tree","",12.3,130,7.8,NA,NA,NA,5.8,4.8,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"7b814e2a-80b5-41ff-b680-5cb8483235fd","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01490",NA,"small tree","",6.6,130,7.7,NA,NA,NA,3.6,2.9,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"8e7aa5cb-2738-41f0-83ea-6ba078a5362b","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01462",NA,"small tree","",1.6,10,2.5,NA,NA,NA,1.5,1.3,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"684946e4-9b1e-4452-9587-d4fe545bd4df","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01848",NA,"sapling","Live",1,10,0.6,NA,NA,NA,NA,NA,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"b3351a2a-415f-4148-a641-8caea3c1ddfb","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01850",NA,"sapling","Live",1.5,10,0.3,NA,NA,NA,NA,NA,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"40a60082-d0df-4dc2-8c42-aad3beae13f8","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01420",NA,"sapling","",1.2,10,1.6,NA,NA,NA,0.9,0.8,"Full shade","cylinder",NA,NA,NA,NA,"",NA,NA,"legacyData"
"28360b29-f3fc-485b-b12a-d5ee1c7a222e","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01463",NA,"sapling","",1.3,10,1.2,NA,NA,NA,0.9,0.8,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"7b334976-d2b5-4eab-bfbb-40bd3d3aaae0","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01426",NA,"single shrub","",1.5,130,2,NA,NA,NA,1.3,0.9,"Mostly shaded","cylinder",NA,NA,NA,NA,"",NA,NA,"legacyData"
"d15410f1-dcab-4cda-a619-defef60eaecf","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01464",NA,"sapling","",1.3,10,1.7,NA,NA,NA,1.1,0.9,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"df4e7efd-2de1-48b4-93fb-c09e4ed72baf","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01836",NA,"liana","Live",1.5,130,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"044884cd-4b05-42d8-9830-dbcd3a43918d","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01460",NA,"sapling","",1.5,10,1.6,NA,NA,NA,1,0.8,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"24ccea92-63f5-4b6d-a636-6cb463d6b4f4","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01494",NA,"sapling","",1.4,10,1.7,NA,NA,NA,1.3,1,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"2f9f7430-21a9-4208-a631-978cda27e75b","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01440",NA,"sapling","",1.5,10,1.7,NA,NA,NA,0.8,0.8,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"f7f35764-f6f4-45a5-8d42-6d8dd3c2579a","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01482",NA,"single bole tree","",14.4,130,16.7,NA,NA,NA,3.5,2,"Mostly shaded","",NA,NA,NA,NA,"top is broken; No transcription errors found",NA,NA,"legacyData"
"9bd27053-4d26-4909-8baf-bfd5827e9813","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01500",NA,"sapling","",1.2,10,1.3,NA,NA,NA,1.1,0.9,"Mostly shaded","cylinder",NA,NA,NA,NA,"",NA,NA,"legacyData | noMapTagData"
"b450c33d-2d62-4e1e-a344-390132c128c5","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01835",NA,"liana","Live",1.9,130,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"e2aaa16f-92fe-4a0a-b97b-d986f19dc3d5","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01845",NA,"sapling","Live",2.1,10,0.1,NA,NA,NA,NA,NA,"Full shade","",NA,NA,NA,NA,"No Transcription Errors",NA,NA,"legacyData"
"afffa484-69b5-4154-b8cc-f31f4fc13bd5","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01497",NA,"single bole tree","",26.3,130,20.8,NA,NA,NA,6.5,5,"Partially shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"1ab66c53-cf76-4d0d-a25a-a7951f67293b","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01442",NA,"small tree","",1.5,130,1.9,NA,NA,NA,1.1,0.6,"Mostly shaded","cylinder",NA,NA,NA,NA,"",NA,NA,"legacyData"
"22c451e3-23ff-4e73-8140-b1c81bfdebae","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01475",NA,"small tree","",1.6,130,2.2,NA,NA,NA,1.4,0.9,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"5b9052d3-78c0-4c11-a3bd-49bec26a93aa","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01602",NA,"single bole tree","",33.4,130,19.8,NA,NA,NA,7,5.4,"Full sun","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"a0046108-12a4-4c33-a423-e5ed2317ff3d","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01493",NA,"single bole tree","",9.6,130,8.4,NA,NA,NA,5,3.9,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"df61638d-e11d-44cf-8c10-bdb81fcd8b78","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01472",NA,"single bole tree","",25.2,130,16.1,NA,NA,NA,7.9,5.3,"Partially shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"d023b2c0-055c-4655-ad1c-f091ba7cfa64","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01486",NA,"small tree","",7.5,130,7.9,NA,NA,NA,4,2.9,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"324a484e-ceee-4482-a4ee-97bd8ba88380","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01491",NA,"single bole tree","",24.5,130,19.3,NA,NA,NA,6.5,5,"Partially shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"db8d5475-d799-4738-96d7-ff52ee594424","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01459",NA,"sapling","",1,10,1.1,NA,NA,NA,0.7,0.6,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"541e9941-9d86-4ad1-ac20-7965fb9179ed","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01419",NA,"single bole tree","",24.5,130,7,NA,NA,NA,6.5,0.2,"Mostly shaded","",NA,NA,NA,NA,"dead",NA,NA,"legacyData"
"55dad714-18bb-4d01-8b60-6885273cf310","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01843",NA,"small tree","Live",1.4,130,0.2,NA,NA,NA,NA,NA,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"636d3d49-e669-43ff-9720-a2104106a9a9","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01432",NA,"small tree","",6.2,130,4.7,NA,NA,NA,3.2,3,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"3951c5b5-1b06-4248-917c-002cfcea1bdd","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01601",NA,"sapling","",1.4,10,1.2,NA,NA,NA,1.1,0.8,"Mostly shaded","cylinder",NA,NA,NA,NA,"No transcription errors found",NA,NA,"legacyData | noMapTagData"
"f6e327d7-e685-40f1-9e0a-e6f0bbea7d5f","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01496",NA,"single bole tree","",15.6,130,16.2,NA,NA,NA,2.7,1.6,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"9aca43d5-729e-4a9f-85d6-429b06a0cdfd","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01837",NA,"small tree","Live",3.8,130,1.4,NA,NA,NA,2.4,1.9,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"34f084ca-4448-4e67-940a-10fbc7ca2528","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01830",NA,"sapling","Live",1.3,10,0.2,NA,NA,NA,0.9,0.6,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"fb1ebf2d-f762-4673-9b49-a644b5509832","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01840",NA,"single bole tree","Live,  other damage",66,130,15.3,NA,NA,NA,11.3,9.1,"Full sun","",NA,NA,NA,NA,"See remarks on data sheet",NA,NA,"legacyData"
"5a94cd83-58a1-4fd1-890d-44ff9f23a48c","OSBS_010.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_010","NEON.PLA.D03.OSBS.01430",NA,"small tree","",1.3,130,1.8,NA,NA,NA,1.5,1.4,"Mostly shaded","cylinder",NA,NA,NA,NA,"",NA,NA,"legacyData"
"63b95ecb-8642-410e-b1e2-4fe809fb622e","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01842",NA,"small tree","Live",1.1,130,0.4,NA,NA,NA,NA,NA,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"c3a2a8ed-b2d4-471e-a469-95c5197159c4","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01838",NA,"small tree","Live",1.4,130,0.4,NA,NA,NA,NA,NA,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"053510d7-0561-4863-b1ff-238a49bd7bb7","OSBS_003.basePlot.vst","2014-09-30","vst_OSBS_2014","D03","OSBS","OSBS_003","NEON.PLA.D03.OSBS.01826",NA,"sapling","Live",2.3,10,0.7,NA,NA,NA,1.1,0.8,"Full shade","",NA,NA,NA,NA,"Transcription Error (date) Fixed (For remaining)",NA,NA,"legacyData"
"eec1870f-22d0-417b-a6a3-9d1fc604e987","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01740",NA,"single bole tree","Live",18.2,130,12.5,NA,NA,NA,5.8,4.4,"Partially shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"320ba3c7-b6b1-4172-86c2-9a7d07dfb9db","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01751",NA,"single bole tree","Standing dead",23.1,14,0.5,NA,NA,NA,NA,NA,"Full shade","",NA,NA,NA,NA,"Top snapped off",NA,NA,"legacyData"
"d2eea259-00b9-49fc-a233-cadbfb45d3d3","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01712",NA,"small tree","Live",1.5,130,1.9,NA,NA,NA,1.5,0.8,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"29086ba0-49cc-4155-820d-551132ddd95d","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01718",NA,"single bole tree","Live",30.5,130,14,NA,NA,NA,7,7,"Full sun","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"6e71c2ba-badd-498d-8d50-24f218a24d7d","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01776",NA,"small tree","Live",5.9,130,1.6,NA,NA,NA,1.9,1.5,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"36fffd8a-ea7b-4a02-860a-eeef3c4c9951","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01766",NA,"sapling","Live",1.3,10,1.6,NA,NA,NA,0.6,0.6,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"674a5e23-a373-4dbd-b753-fc1d2f52d172","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01769",NA,"small tree","Live",3.1,129,1,NA,NA,NA,2.1,1.6,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"772d06b8-6b76-4a5e-b022-3fa8fbc44e25","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01717",NA,"sapling","Live",2.3,10,1.9,NA,NA,NA,1.1,1.1,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"486e3511-b67d-436a-8768-9a04b14f1ad3","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01729",NA,"single shrub","Live",3.2,130,0.2,NA,NA,NA,4.5,2.2,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"17f5d224-4644-4dd2-b24f-186dda432379","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01761",NA,"sapling","Live",2.8,10,1.2,NA,NA,NA,NA,NA,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"e409093b-af34-466c-931e-efb316abe68b","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01711",NA,"single shrub","Live",1.1,130,0.3,NA,NA,NA,1.2,1.2,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"a69ca434-38b1-4d0c-bbe3-8388aa0d4ec4","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01716",NA,"single shrub","Live",1.2,130,2.1,NA,NA,NA,1.7,1.2,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"3f7b9f87-498f-489a-ab23-ec15f67b8592","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01770",NA,"single shrub","Live",1.7,93,2.5,NA,NA,NA,1.5,1.5,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"a0925392-17e1-40e8-878a-f14ae70bebed","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01762",NA,"single shrub","Live",2.5,67,2.2,NA,NA,NA,1.5,1.1,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"0a38ad20-ab2f-4b84-9caf-0d5edb132684","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01767",NA,"sapling","Live",1.4,10,1.2,NA,NA,NA,NA,NA,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"b920230d-9037-4401-ba08-f225b26cd50c","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01731",NA,"single bole tree","Live",24.6,134,5.9,NA,NA,NA,6.9,4.6,"Partially shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"3c2b7128-9177-4e55-8c52-78a81e753c1a","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01734",NA,"single shrub","Live",5.9,98,3.9,NA,NA,NA,3.3,3.3,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"5721ffa0-1158-43f0-95a0-25a79b9b186e","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.03369",NA,"","Live",14,7,2.5,NA,NA,NA,5.7,4.7,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData | noMapTagData"
"8b0e252d-a972-44fe-a6e3-909e04a32fc5","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01713",NA,"sapling","Live",1.9,10,1.5,NA,NA,NA,1.1,0.4,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"11688972-0762-4760-bcfe-6c49d0d6d503","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.03259",NA,"","Live",11.4,34,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"dd1ee668-f80e-4fa4-9d2f-e1109576343c","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01768",NA,"single shrub","Live",1.1,130,1.9,NA,NA,NA,1.4,0.7,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"99e7a6f4-7f3a-4dc2-8ade-ae2dc97032ff","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01753",NA,"sapling","Live",2.3,10,1.5,NA,NA,NA,1.5,1.3,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"ce84bdc2-6f91-48fd-b611-2e75d2b4def1","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01733",NA,"single shrub","Live",6.8,92,2.2,NA,NA,NA,5.2,4.1,"Mostly shaded","",NA,NA,NA,NA,"No Transcription Errors",NA,NA,"legacyData"
"1cb8e084-4d3a-4f53-a8d7-4497f3676f17","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01735",NA,"single shrub","Live",1.8,10,1.8,NA,NA,NA,1.4,1.1,"Full shade","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"930f038a-043e-4ecc-836f-e518bfeb49d5","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01714",NA,"small tree","Live",7.8,130,1.5,NA,NA,NA,3.2,2.8,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"e839d239-7312-4b98-b230-7ac3ea0a73c7","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01715",NA,"small tree","Live",5.5,130,0.7,NA,NA,NA,2,1.1,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"5621b75c-ff62-4e0d-b8a9-3922a55abefa","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01710",NA,"small tree","Live",3.5,130,3.1,NA,NA,NA,2.2,1.5,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"50a5b361-7dc6-4f07-8983-9acd68c85438","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01748",NA,"single shrub","Live",3.8,61,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"ffb9817d-6e54-4f26-b901-0af5431e1ee2","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01757",NA,"single bole tree","Live",13.1,130,4.7,NA,NA,NA,4,3.7,"Partially shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"1051c582-2568-486a-a72c-9c6d56e9fd01","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01730",NA,"single bole tree","Live",11.5,130,5.9,NA,NA,NA,6.9,4.6,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"b64f8eeb-efcf-460c-a3ab-75a004794abe","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01721",NA,"small tree","Live",3.4,130,2.2,NA,NA,NA,1.8,1.7,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"470027b7-d58a-4e13-b7e1-110ccf0c1e88","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01775",NA,"small tree","Live",3.5,130,0.1,NA,NA,NA,1.9,1.3,"Mostly shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"6481df1b-da25-400c-9fac-8da2927bd2e6","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01732",NA,"sapling","Live",1.7,10,1.7,NA,NA,NA,0.7,0.6,"Full shade","",NA,NA,NA,NA,"No Transcription Errors",NA,NA,"legacyData"
"4e33f2dc-a470-4c22-99e6-86628c629d62","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01749",NA,"single bole tree","Live",26.1,130,14.6,NA,NA,NA,7.6,5.2,"","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"4aa760c8-e013-446a-b28b-bcfeb5ae6b98","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.02629",NA,"","Live",18.5,101,4.3,NA,NA,NA,9,7,"Partially shaded","",NA,NA,NA,NA,"No Transcription Errors",NA,NA,"legacyData | noMapTagData"
"6f4eb12a-c7d9-46e9-963d-47065e7747de","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01741",NA,"single bole tree","Live",25.9,130,17.8,NA,NA,NA,8,6.4,"Partially shaded","",NA,NA,NA,NA,"",NA,NA,"legacyData"
"6a01b5f8-e130-4889-bf16-ed8f0a3ce60d","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01725",NA,"single shrub","Live",1.3,10,2.3,NA,NA,NA,0.8,0.7,"Full shade","",NA,NA,NA,NA,"No Transcription Errors",NA,NA,"legacyData"
"4d21a636-cdfe-4b99-ae83-9ff6d60ac9b1","OSBS_005.basePlot.vst","2014-10-01","vst_OSBS_2014","D03","OSBS","OSBS_005","NEON.PLA.D03.OSBS.01758",NA,"single shrub","Live",2,10,1.6,NA,NA,NA,1.5,1.1,"Mostly shaded","cone",NA,NA,NA,NA,"No Transcription Errors",NA,NA,"legacyData"
